Unnamed: 0,id_estudiante,carrera_alumno,codigo_materia,materia,nivel_materia,repite_materia,nota_final,ppa,ppac,fecha_inscripcion
,1617,OTRO,FIS102,FISICA II,2,1,0,31,31,3/6/2017
,1618,OTRO,FIS102,FISICA II,2,0,68,50,50,3/31/2017
,178,SIS,FIS102,FISICA II,2,0,65,51,51,2/22/2017
,1619,OTRO,FIS102,FISICA II,2,0,60,48,48,3/30/2017
,1620,OTRO,FIS102,FISICA II,2,3,68,37,37,3/30/2017
,1621,OTRO,FIS102,FISICA II,2,5,15,25,25,3/27/2017
,1622,OTRO,FIS102,FISICA II,2,0,72,45,45,3/27/2017
,1623,INF,FIS102,FISICA II,2,16,0,9,9,3/2/2017
,1624,RED,FIS102,FISICA II,2,6,10,22,22,2/23/2017
,78,SIS,FIS102,FISICA II,2,1,82,53,53,2/23/2017
,8,SIS,FIS102,FISICA II,2,1,74,53,53,2/23/2017
,418,SIS,FIS102,FISICA II,2,0,61,32,34,2/24/2017
,11,RED,FIS102,FISICA II,2,0,65,50,50,2/23/2017
,1625,SIS,FIS102,FISICA II,2,0,57,10,10,3/31/2017
,80,RED,FIS102,FISICA II,2,0,81,41,41,2/22/2017
,1626,RED,FIS102,FISICA II,2,0,80,43,43,2/24/2017
,13,SIS,FIS102,FISICA II,2,0,67,33,33,2/24/2017
,421,SIS,FIS102,FISICA II,2,2,17,27,27,3/1/2017
,340,SIS,FIS102,FISICA II,2,0,51,33,33,3/29/2017
,1627,SIS,FIS102,FISICA II,2,1,69,35,30,3/3/2017
,1628,SIS,FIS102,FISICA II,2,1,13,75,41,3/7/2017
,92,INF,FIS102,FISICA II,2,0,92,62,71,2/22/2017
,1629,SIS,FIS102,FISICA II,2,2,0,24,24,2/24/2017
,1630,INF,FIS102,FISICA II,2,4,41,15,15,3/7/2017
,1631,SIS,FIS102,FISICA II,2,2,5,26,26,3/7/2017
,428,RED,FIS102,FISICA II,2,1,27,16,16,3/2/2017
,1632,RED,FIS102,FISICA II,2,1,73,41,41,3/27/2017
,28,SIS,FIS102,FISICA II,2,1,16,18,18,3/1/2017
,537,SIS,FIS102,FISICA II,2,4,0,11,11,3/31/2017
,1633,RED,FIS102,FISICA II,2,4,0,54,11,3/7/2017
,1634,INF,FIS102,FISICA II,2,0,56,31,31,2/24/2017
,842,INF,FIS102,FISICA II,2,2,56,26,25,2/24/2017
,1635,RED,FIS102,FISICA II,2,2,43,24,24,3/31/2017
,436,SIS,FIS102,FISICA II,2,6,26,21,24,2/24/2017
,1636,RED,FIS102,FISICA II,2,0,55,36,36,2/24/2017
,1637,RED,FIS102,FISICA II,2,2,55,29,29,2/24/2017
,1638,SIS,FIS102,FISICA II,2,0,66,47,47,2/23/2017
,114,SIS,FIS102,FISICA II,2,0,64,53,53,3/1/2017
,693,SIS,FIS102,FISICA II,2,0,73,42,42,2/24/2017
,209,RED,FIS102,FISICA II,2,1,53,40,40,4/21/2017
,1639,RED,FIS102,FISICA II,2,6,0,26,26,3/31/2017
,1640,SIS,FIS102,FISICA II,2,2,21,27,27,2/23/2017
,1641,INF,FIS102,FISICA II,2,4,34,30,30,4/6/2017
,45,INF,FIS102,FISICA II,2,0,73,65,65,2/23/2017
,218,SIS,FIS102,FISICA II,2,1,74,31,31,2/24/2017
,47,INF,FIS102,FISICA II,2,0,68,23,28,4/19/2017
,299,RED,FIS102,FISICA II,2,4,1,10,10,3/31/2017
,1642,RED,FIS102,FISICA II,2,3,15,13,13,2/24/2017
,1643,RED,FIS102,FISICA II,2,0,68,24,24,2/23/2017
,224,SIS,FIS102,FISICA II,2,3,0,20,20,3/27/2017
,168,SIS,FIS102,FISICA II,2,3,45,27,27,2/24/2017
,1644,INF,FIS102,FISICA II,2,2,51,17,17,3/28/2017
,752,SIS,FIS102,FISICA II,2,0,73,53,53,2/22/2017
,1645,SIS,FIS102,FISICA II,2,0,87,50,50,2/23/2017
,1646,INF,FIS102,FISICA II,2,0,82,33,33,2/24/2017
,1647,SIS,FIS102,FISICA II,2,2,0,16,16,3/3/2017
,1648,SIS,FIS102,FISICA II,2,0,65,22,22,3/29/2017
,1649,SIS,FIS102,FISICA II,2,4,35,23,13,3/27/2017
,1650,INF,FIS102,FISICA II,2,4,15,32,32,2/23/2017
,234,INF,FIS102,FISICA II,2,5,2,32,32,2/23/2017
,128,RED,FIS102,FISICA II,2,1,14,41,41,2/22/2017
,239,SIS,FIS102,FISICA II,2,2,79,32,32,2/24/2017
,1651,INF,FIS102,FISICA II,2,3,44,32,32,2/23/2017
,1652,RED,FIS102,FISICA II,2,4,0,12,12,3/3/2017
,69,SIS,FIS102,FISICA II,2,0,65,30,30,3/27/2017
,248,SIS,FIS102,FISICA II,2,0,88,60,60,2/23/2017
,1653,SIS,FIS102,FISICA II,2,2,1,31,31,2/23/2017
,1654,SIS,FIS102,FISICA II,2,1,87,51,51,2/22/2017
,954,SIS,FIS102,FISICA II,2,3,0,23,23,3/1/2017
,1655,SIS,FIS102,FISICA II,2,0,84,49,49,2/23/2017
,330,INF,FIS102,FISICA II,2,10,26,12,12,2/25/2017
,184,INF,FIS102,FISICA II,2,0,80,40,40,4/20/2017
,1656,RED,FIS102,FISICA II,2,2,2,9,9,3/1/2017
,1657,SIS,FIS102,FISICA II,2,0,56,50,50,2/22/2017
,1658,INF,FIS102,FISICA II,2,0,79,24,24,3/28/2017
,9,INF,FIS102,FISICA II,2,2,24,31,26,2/23/2017
,1659,RED,FIS102,FISICA II,2,0,57,29,29,2/24/2017
,1660,SIS,FIS102,FISICA II,2,1,0,23,23,4/20/2017
,1661,SIS,FIS102,FISICA II,2,2,1,17,13,2/24/2017
,14,SIS,FIS102,FISICA II,2,1,52,46,46,2/22/2017
,1662,RED,FIS102,FISICA II,2,2,0,16,16,3/3/2017
,1663,SIS,FIS102,FISICA II,2,0,55,48,48,2/23/2017
,1664,RED,FIS102,FISICA II,2,1,67,37,37,2/23/2017
,1665,INF,FIS102,FISICA II,2,4,6,24,24,2/24/2017
,1666,SIS,FIS102,FISICA II,2,1,51,32,32,2/24/2017
,26,RED,FIS102,FISICA II,2,3,41,23,23,2/24/2017
,1667,SIS,FIS102,FISICA II,2,2,45,24,24,2/27/2017
,272,SIS,FIS102,FISICA II,2,0,88,47,44,2/22/2017
,1668,SIS,FIS102,FISICA II,2,1,51,44,44,2/24/2017
,664,SIS,FIS102,FISICA II,2,8,77,23,23,3/3/2017
,276,SIS,FIS102,FISICA II,2,0,78,37,37,2/22/2017
,490,SIS,FIS102,FISICA II,2,6,9,18,18,2/24/2017
,31,SIS,FIS102,FISICA II,2,0,80,24,24,3/30/2017
,34,SIS,FIS102,FISICA II,2,3,45,38,38,2/24/2017
,1669,SIS,FIS102,FISICA II,2,2,0,23,23,2/24/2017
,1670,SIS,FIS102,FISICA II,2,1,64,24,24,2/24/2017
,1671,SIS,FIS102,FISICA II,2,4,0,21,21,2/24/2017
,1672,INF,FIS102,FISICA II,2,6,0,48,23,2/24/2017
,1673,SIS,FIS102,FISICA II,2,0,55,27,27,3/3/2017
,902,RED,FIS102,FISICA II,2,3,53,31,22,2/24/2017
,1674,SIS,FIS102,FISICA II,2,3,18,27,27,2/26/2017
,1675,RED,FIS102,FISICA II,2,5,89,37,37,2/24/2017
,212,SIS,FIS102,FISICA II,2,11,0,16,16,3/3/2017
,1676,INF,FIS102,FISICA II,2,2,0,23,14,3/2/2017
,1677,SIS,FIS102,FISICA II,2,1,71,26,26,2/25/2017
,115,SIS,FIS102,FISICA II,2,0,65,58,58,3/28/2017
,1678,RED,FIS102,FISICA II,2,0,59,15,15,2/24/2017
,215,SIS,FIS102,FISICA II,2,5,0,11,11,2/24/2017
,1679,SIS,FIS102,FISICA II,2,1,1,21,21,4/19/2017
,1680,RED,FIS102,FISICA II,2,1,9,13,13,3/3/2017
,392,SIS,FIS102,FISICA II,2,3,79,35,35,2/23/2017
,1681,SIS,FIS102,FISICA II,2,0,72,29,29,3/1/2017
,1682,RED,FIS102,FISICA II,2,1,67,18,19,2/24/2017
,515,SIS,FIS102,FISICA II,2,2,51,26,26,3/2/2017
,305,SIS,FIS102,FISICA II,2,0,61,71,71,3/29/2017
,1683,RED,FIS102,FISICA II,2,0,64,38,38,2/22/2017
,1684,SIS,FIS102,FISICA II,2,1,0,22,22,2/23/2017
,1685,SIS,FIS102,FISICA II,2,18,0,16,16,3/3/2017
,1686,SIS,FIS102,FISICA II,2,0,62,26,26,2/24/2017
,229,RED,FIS102,FISICA II,2,2,15,14,14,3/3/2017
,1687,SIS,FIS102,FISICA II,2,1,67,26,25,2/24/2017
,1688,RED,FIS102,FISICA II,2,4,0,12,12,3/28/2017
,1689,INF,FIS102,FISICA II,2,5,10,26,26,3/30/2017
,1690,INF,FIS102,FISICA II,2,8,0,11,11,3/30/2017
,1691,SIS,FIS102,FISICA II,2,7,17,27,27,2/24/2017
,1692,RED,FIS102,FISICA II,2,1,62,34,33,2/23/2017
,551,SIS,FIS102,FISICA II,2,7,4,29,29,3/2/2017
,1693,SIS,FIS102,FISICA II,2,2,2,9,9,3/3/2017
,1694,SIS,FIS102,FISICA II,2,7,0,14,14,3/31/2017
,1695,INF,FIS102,FISICA II,2,6,0,26,26,3/3/2017
,1696,INF,FIS102,FISICA II,2,0,65,70,70,2/22/2017
,71,SIS,FIS102,FISICA II,2,1,0,20,1,3/27/2017
,256,SIS,FIS102,FISICA II,2,0,65,42,42,2/23/2017
,1697,SIS,FIS102,FISICA II,2,0,66,46,46,2/23/2017
,1698,RED,FIS102,FISICA II,2,0,60,51,49,2/23/2017
,470,SIS,FIS102,FISICA II,2,8,20,25,25,3/3/2017
,6,SIS,FIS102,FISICA II,2,1,42,36,36,3/31/2017
,1699,SIS,FIS102,FISICA II,2,0,52,22,22,2/24/2017
,887,RED,FIS102,FISICA II,2,0,51,49,49,2/22/2017
,1700,SIS,FIS102,FISICA II,2,2,51,25,26,3/1/2017
,151,INF,FIS102,FISICA II,2,4,0,11,11,3/3/2017
,1701,RED,FIS102,FISICA II,2,4,0,20,20,2/24/2017
,1702,INF,FIS102,FISICA II,2,0,53,27,29,3/1/2017
,423,SIS,FIS102,FISICA II,2,0,52,42,42,3/1/2017
,1703,INF,FIS102,FISICA II,2,6,0,10,10,3/8/2017
,1704,SIS,FIS102,FISICA II,2,7,21,22,22,2/24/2017
,1705,RED,FIS102,FISICA II,2,0,51,29,29,3/1/2017
,1326,RED,FIS102,FISICA II,2,1,0,23,23,2/24/2017
,746,SIS,FIS102,FISICA II,2,0,62,35,35,2/24/2017
,101,SIS,FIS102,FISICA II,2,2,2,37,37,2/23/2017
,29,INF,FIS102,FISICA II,2,0,72,32,32,2/24/2017
,1706,RED,FIS102,FISICA II,2,0,92,72,72,2/22/2017
,1707,SIS,FIS102,FISICA II,2,2,51,15,11,2/25/2017
,106,RED,FIS102,FISICA II,2,4,0,23,21,3/31/2017
,739,SIS,FIS102,FISICA II,2,2,68,42,42,3/31/2017
,37,SIS,FIS102,FISICA II,2,0,54,40,40,2/25/2017
,206,SIS,FIS102,FISICA II,2,0,72,40,40,2/23/2017
,289,SIS,FIS102,FISICA II,2,0,71,37,37,2/23/2017
,118,SIS,FIS102,FISICA II,2,0,70,45,45,2/23/2017
,48,RED,FIS102,FISICA II,2,1,80,56,56,2/23/2017
,120,INF,FIS102,FISICA II,2,5,0,5,5,3/31/2017
,50,SIS,FIS102,FISICA II,2,3,0,19,19,3/7/2017
,52,RED,FIS102,FISICA II,2,0,57,47,47,2/22/2017
,56,SIS,FIS102,FISICA II,2,0,66,40,40,2/23/2017
,1708,SIS,FIS102,FISICA II,2,1,0,33,33,2/24/2017
,1709,INF,FIS102,FISICA II,2,0,58,31,31,2/23/2017
,1710,RED,FIS102,FISICA II,2,2,60,38,38,2/24/2017
,1711,INF,FIS102,FISICA II,2,2,0,5,5,2/24/2017
,1712,INF,FIS102,FISICA II,2,5,0,23,18,3/3/2017
,1713,RED,FIS102,FISICA II,2,0,58,29,29,2/24/2017
,1714,RED,FIS102,FISICA II,2,1,31,44,44,4/21/2017
,1715,INF,FIS102,FISICA II,2,1,0,30,30,2/23/2017
,918,RED,FIS102,FISICA II,2,0,74,56,60,2/23/2017
,1716,SIS,FIS102,FISICA II,2,7,0,12,12,3/2/2017
,247,INF,FIS102,FISICA II,2,1,8,24,24,2/23/2017
,1717,INF,FIS102,FISICA II,2,1,12,20,20,3/1/2017
,74,RED,FIS102,FISICA II,2,0,53,38,38,2/24/2017
,1718,RED,FIS102,FISICA II,2,0,52,31,31,3/2/2017
,1719,RED,FIS102,FISICA II,2,3,0,24,24,3/29/2017
,1720,SIS,FIS102,FISICA II,2,2,54,33,33,2/24/2017
,82,INF,FIS102,FISICA II,2,0,52,47,47,2/22/2017
,153,RED,FIS102,FISICA II,2,4,0,3,3,2/24/2017
,1721,SIS,FIS102,FISICA II,2,1,28,29,29,2/24/2017
,1722,INF,FIS102,FISICA II,2,0,51,33,33,3/30/2017
,1723,SIS,FIS102,FISICA II,2,2,8,35,35,3/27/2017
,196,INF,FIS102,FISICA II,2,7,0,21,15,3/7/2017
,481,SIS,FIS102,FISICA II,2,0,55,43,43,2/23/2017
,1724,SIS,FIS102,FISICA II,2,1,56,36,36,2/24/2017
,1725,SIS,FIS102,FISICA II,2,1,20,16,16,3/29/2017
,1726,INF,FIS102,FISICA II,2,0,62,51,51,2/23/2017
,1727,INF,FIS102,FISICA II,2,1,40,31,31,2/24/2017
,1728,SIS,FIS102,FISICA II,2,4,0,18,18,3/8/2017
,770,INF,FIS102,FISICA II,2,2,0,20,20,2/25/2017
,279,SIS,FIS102,FISICA II,2,1,57,30,30,2/23/2017
,1729,INF,FIS102,FISICA II,2,1,42,39,39,2/23/2017
,1730,SIS,FIS102,FISICA II,2,3,0,36,36,2/24/2017
,504,SIS,FIS102,FISICA II,2,3,40,34,34,2/23/2017
,762,SIS,FIS102,FISICA II,2,0,60,37,38,2/23/2017
,1731,SIS,FIS102,FISICA II,2,3,0,28,28,3/3/2017
,214,SIS,FIS102,FISICA II,2,0,65,61,61,2/22/2017
,1732,SIS,FIS102,FISICA II,2,1,52,36,36,2/23/2017
,1359,SIS,FIS102,FISICA II,2,4,20,31,31,2/23/2017
,1733,INF,FIS102,FISICA II,2,0,64,41,41,2/24/2017
,223,SIS,FIS102,FISICA II,2,2,66,40,40,2/24/2017
,678,SIS,FIS102,FISICA II,2,3,0,24,24,2/24/2017
,1734,RED,FIS102,FISICA II,2,2,0,29,29,2/23/2017
,1735,RED,FIS102,FISICA II,2,0,54,44,44,2/23/2017
,125,INF,FIS102,FISICA II,2,1,65,44,41,2/24/2017
,453,SIS,FIS102,FISICA II,2,4,40,45,19,3/27/2017
,520,SIS,FIS102,FISICA II,2,1,22,32,32,2/24/2017
,245,SIS,FIS102,FISICA II,2,0,61,48,48,2/23/2017
,466,SIS,FIS102,FISICA II,2,0,65,51,54,2/22/2017
,1736,RED,FIS102,FISICA II,2,14,0,19,19,3/30/2017
,140,RED,FIS102,FISICA II,2,1,51,35,35,2/24/2017
,141,INF,FIS200,FISICA III,3,2,26,24,24,3/2/2017
,1737,SIS,FIS200,FISICA III,3,1,36,53,53,2/22/2017
,1738,RED,FIS200,FISICA III,3,0,56,60,60,2/22/2017
,332,SIS,FIS200,FISICA III,3,4,32,34,34,3/27/2017
,261,INF,FIS200,FISICA III,3,1,31,44,44,2/22/2017
,146,SIS,FIS200,FISICA III,3,0,51,53,53,2/22/2017
,149,SIS,FIS200,FISICA III,3,0,51,36,36,3/2/2017
,370,SIS,FIS200,FISICA III,3,3,49,44,44,4/20/2017
,1739,SIS,FIS200,FISICA III,3,1,10,13,13,3/2/2017
,1740,INF,FIS200,FISICA III,3,1,37,30,30,3/30/2017
,1741,SIS,FIS200,FISICA III,3,2,49,53,52,2/22/2017
,478,SIS,FIS200,FISICA III,3,1,32,49,49,2/22/2017
,86,SIS,FIS200,FISICA III,3,0,67,57,57,2/22/2017
,343,SIS,FIS200,FISICA III,3,0,60,55,55,2/22/2017
,480,SIS,FIS200,FISICA III,3,1,35,48,48,2/22/2017
,269,SIS,FIS200,FISICA III,3,1,10,11,11,3/2/2017
,199,SIS,FIS200,FISICA III,3,1,15,42,42,3/29/2017
,1742,SIS,FIS200,FISICA III,3,3,49,42,42,2/24/2017
,1743,INF,FIS200,FISICA III,3,0,51,55,55,2/22/2017
,486,SIS,FIS200,FISICA III,3,1,10,27,27,2/24/2017
,281,SIS,FIS200,FISICA III,3,1,26,58,58,2/22/2017
,493,SIS,FIS200,FISICA III,3,2,38,44,43,2/24/2017
,387,SIS,FIS200,FISICA III,3,2,25,44,44,3/1/2017
,1744,SIS,FIS200,FISICA III,3,2,21,33,33,3/27/2017
,208,INF,FIS200,FISICA III,3,0,66,63,63,2/22/2017
,210,SIS,FIS200,FISICA III,3,2,10,14,14,2/24/2017
,1745,INF,FIS200,FISICA III,3,0,54,51,51,2/22/2017
,1746,SIS,FIS200,FISICA III,3,3,25,39,39,3/3/2017
,1747,INF,FIS200,FISICA III,3,2,20,39,39,2/22/2017
,750,SIS,FIS200,FISICA III,3,1,31,52,52,2/22/2017
,511,INF,FIS200,FISICA III,3,2,10,21,21,3/1/2017
,696,SIS,FIS200,FISICA III,3,2,10,23,23,2/24/2017
,220,SIS,FIS200,FISICA III,3,2,10,31,31,2/24/2017
,562,SIS,FIS200,FISICA III,3,1,16,33,33,2/24/2017
,121,SIS,FIS200,FISICA III,3,1,12,38,38,2/22/2017
,1748,SIS,FIS200,FISICA III,3,1,34,63,63,2/22/2017
,1749,INF,FIS200,FISICA III,3,6,33,27,27,2/24/2017
,225,INF,FIS200,FISICA III,3,1,33,36,36,2/24/2017
,226,INF,FIS200,FISICA III,3,2,10,16,17,2/24/2017
,1750,SIS,FIS200,FISICA III,3,2,53,44,44,2/22/2017
,404,INF,FIS200,FISICA III,3,1,23,33,33,2/24/2017
,313,SIS,FIS200,FISICA III,3,1,34,39,46,2/22/2017
,732,SIS,FIS200,FISICA III,3,4,25,38,38,3/1/2017
,316,SIS,FIS200,FISICA III,3,0,51,51,51,2/22/2017
,812,INF,FIS200,FISICA III,3,1,41,44,44,3/27/2017
,1751,INF,FIS200,FISICA III,3,9,10,28,28,2/24/2017
,131,SIS,FIS200,FISICA III,3,1,51,57,57,2/22/2017
,1752,INF,FIS200,FISICA III,3,1,21,47,47,4/20/2017
,683,SIS,FIS200,FISICA III,3,3,10,31,31,3/27/2017
,1753,SIS,FIS200,FISICA III,3,2,53,49,49,2/24/2017
,324,SIS,FIS200,FISICA III,3,0,52,49,49,2/24/2017
,1754,SIS,FIS200,FISICA III,3,1,31,54,52,2/24/2017
,75,SIS,FIS200,FISICA III,3,1,2,36,36,2/23/2017
,1755,INF,FIS200,FISICA III,3,5,11,17,12,3/3/2017
,1756,INF,FIS200,FISICA III,3,0,64,19,19,2/25/2017
,1757,SIS,FIS200,FISICA III,3,2,36,26,26,2/24/2017
,707,SIS,FIS200,FISICA III,3,2,0,31,31,3/3/2017
,789,INF,FIS200,FISICA III,3,3,9,36,36,3/1/2017
,1758,INF,FIS200,FISICA III,3,2,17,25,24,2/24/2017
,1759,SIS,FIS200,FISICA III,3,6,0,34,34,3/8/2017
,367,SIS,FIS200,FISICA III,3,1,29,32,32,2/24/2017
,791,INF,FIS200,FISICA III,3,3,51,40,40,3/7/2017
,1760,INF,FIS200,FISICA III,3,2,0,25,25,3/3/2017
,1761,SIS,FIS200,FISICA III,3,1,2,28,29,3/29/2017
,1762,SIS,FIS200,FISICA III,3,2,54,37,37,2/24/2017
,1763,SIS,FIS200,FISICA III,3,2,0,35,35,3/28/2017
,1764,SIS,FIS200,FISICA III,3,6,0,38,38,2/23/2017
,1765,INF,FIS200,FISICA III,3,3,38,19,19,2/25/2017
,767,INF,FIS200,FISICA III,3,2,51,46,46,2/22/2017
,1766,INF,FIS200,FISICA III,3,0,71,59,59,2/22/2017
,1767,INF,FIS200,FISICA III,3,4,10,23,23,3/8/2017
,1768,INF,FIS200,FISICA III,3,2,22,32,32,2/24/2017
,1769,INF,FIS200,FISICA III,3,6,0,29,29,2/24/2017
,22,SIS,FIS200,FISICA III,3,0,51,54,54,2/22/2017
,1770,INF,FIS200,FISICA III,3,6,0,19,19,3/1/2017
,1771,INF,FIS200,FISICA III,3,0,65,72,66,2/22/2017
,1772,SIS,FIS200,FISICA III,3,2,0,29,29,2/23/2017
,967,RED,FIS200,FISICA III,3,1,0,22,22,3/31/2017
,691,SIS,FIS200,FISICA III,3,1,10,35,35,2/23/2017
,1773,INF,FIS200,FISICA III,3,0,61,55,55,2/22/2017
,32,SIS,FIS200,FISICA III,3,0,87,64,64,2/22/2017
,203,SIS,FIS200,FISICA III,3,3,22,27,27,2/24/2017
,1774,SIS,FIS200,FISICA III,3,4,37,35,35,3/29/2017
,1775,INF,FIS200,FISICA III,3,1,39,35,35,2/23/2017
,1776,INF,FIS200,FISICA III,3,1,41,31,31,2/25/2017
,826,INF,FIS200,FISICA III,3,4,0,32,33,2/23/2017
,1777,INF,FIS200,FISICA III,3,2,39,33,33,2/24/2017
,1778,SIS,FIS200,FISICA III,3,2,33,25,25,2/23/2017
,801,INF,FIS200,FISICA III,3,2,0,26,30,3/7/2017
,1779,SIS,FIS200,FISICA III,3,1,0,46,46,2/23/2017
,216,RED,FIS200,FISICA III,3,1,37,35,35,2/23/2017
,724,SIS,FIS200,FISICA III,3,2,51,50,50,2/24/2017
,802,INF,FIS200,FISICA III,3,6,0,21,21,3/31/2017
,44,INF,FIS200,FISICA III,3,1,17,52,52,2/22/2017
,973,RED,FIS200,FISICA III,3,0,69,45,45,2/24/2017
,677,SIS,FIS200,FISICA III,3,2,51,46,46,3/7/2017
,1780,INF,FIS200,FISICA III,3,0,52,31,31,3/2/2017
,1781,SIS,FIS200,FISICA III,3,1,3,33,33,3/1/2017
,734,SIS,FIS200,FISICA III,3,2,32,40,40,2/22/2017
,644,SIS,FIS200,FISICA III,3,3,38,37,37,2/24/2017
,646,SIS,FIS200,FISICA III,3,1,71,45,43,2/23/2017
,1782,INF,FIS200,FISICA III,3,6,0,28,28,2/27/2017
,766,SIS,FIS200,FISICA III,3,7,0,30,28,3/3/2017
,413,SIS,FIS200,FISICA III,3,4,0,27,27,3/27/2017
,1783,INF,GDI001,MODALIDAD DE GRADUACION,10,0,77,77,77,9/7/2017
,1784,RED,GDI001,GRADUACION DIRECTA,10,0,83,83,83,9/7/2017
,1785,INF,GDI001,MODALIDAD DE GRADUACION,10,0,72,72,72,9/7/2017
,1786,SIS,GDI001,MODALIDAD DE GRADUACION,10,0,72,72,72,9/7/2017
,1787,INF,GRL001,MODALIDAD DE GRADUACION,10,0,90,55,55,2/24/2017
,1788,INF,GRL001,MODALIDAD DE GRADUACION,10,0,81,35,35,3/3/2017
,1789,INF,GRL001,MODALIDAD DE GRADUACION,10,0,72,42,42,3/29/2017
,377,INF,GRL001,MODALIDAD DE GRADUACION,10,0,95,62,62,2/24/2017
,1790,INF,GRL001,MODALIDAD DE GRADUACION,10,1,83,48,48,4/19/2017
,806,INF,GRL001,MODALIDAD DE GRADUACION,10,0,M,42,42,3/1/2017
,1791,INF,GRL001,MODALIDAD DE GRADUACION,10,0,M,61,61,2/4/2017
,1792,INF,GRL001,MODALIDAD DE GRADUACION,10,0,65,57,57,3/1/2017
,1793,INF,GRL001,MODALIDAD DE GRADUACION,10,0,70,45,45,3/14/2017
,1794,INF,GRL001,MODALIDAD DE GRADUACION,10,0,80,42,42,3/14/2017
,1795,INF,GRL001,MODALIDAD DE GRADUACION,10,0,88,62,62,2/24/2017
,1796,INF,GRL001,MODALIDAD DE GRADUACION,10,0,M,41,41,2/4/2017
,1797,INF,GRL001,MODALIDAD DE GRADUACION,10,0,100,49,49,3/28/2017
,1798,INF,GRL001,MODALIDAD DE GRADUACION,10,0,100,38,38,2/24/2017
,1799,RED,GRL001,MODALIDAD DE GRADUACION,10,0,74,51,51,3/21/2017
,1800,RED,GRL001,MODALIDAD DE GRADUACION,10,0,60,44,44,3/9/2017
,1801,RED,GRL001,MODALIDAD DE GRADUACION,10,0,75,49,49,3/8/2017
,1802,RED,GRL001,MODALIDAD DE GRADUACION,10,0,90,51,51,3/23/2017
,1803,RED,GRL001,MODALIDAD DE GRADUACION,10,0,70,41,41,3/21/2017
,1804,RED,GRL001,MODALIDAD DE GRADUACION,10,0,65,51,51,3/20/2017
,1805,RED,GRL001,MODALIDAD DE GRADUACION,10,1,M,47,47,3/7/2017
,1806,RED,GRL001,MODALIDAD DE GRADUACION,10,0,95,64,56,3/20/2017
,1807,RED,GRL001,MODALIDAD DE GRADUACION,10,0,51,48,48,3/23/2017
,1808,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,95,61,61,3/2/2017
,1809,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,55,36,36,3/30/2017
,1810,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,78,48,48,3/23/2017
,1811,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,55,44,44,3/21/2017
,1812,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,80,59,59,2/22/2017
,1813,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,100,64,64,3/28/2017
,1814,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,80,50,50,3/24/2017
,1815,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,80,58,58,3/2/2017
,1816,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,65,65,65,5/22/2017
,1817,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,95,38,39,3/2/2017
,1818,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,85,43,42,3/1/2017
,1819,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,95,59,59,3/2/2017
,1820,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,71,45,45,2/24/2017
,1821,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,M,64,64,3/1/2017
,1822,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,85,47,47,3/1/2017
,1823,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,65,44,44,3/10/2017
,1824,SIS,GRL001,MODALIDAD DE GRADUACION,10,0,95,52,52,3/17/2017
,1825,SIS,INF110,INTRODUCCION A LA INFORMATIC,1,2,3,44,44,4/19/2017
,1128,INF,INF110,INTRODUCCION A LA INFORMATIC,1,2,7,27,27,3/3/2017
,1826,SIS,INF110,INTRODUCCION A LA INFORMATIC,1,3,2,1,1,3/2/2017
,1169,INF,INF110,INTRODUCCION A LA INFORMATIC,1,0,67,54,54,3/1/2017
,1827,SIS,INF110,INTRODUCCION A LA INFORMATIC,1,5,25,8,8,2/24/2017
,1828,RED,INF110,INTRODUCCION A LA INFORMATIC,1,3,0,3,3,4/6/2017
,1167,RED,INF110,INTRODUCCION A LA INFORMATIC,1,3,7,4,4,2/24/2017
,1829,SIS,INF110,INTRODUCCION A LA INFORMATIC,1,4,8,33,23,2/24/2017
,1194,RED,INF110,INTRODUCCION A LA INFORMATIC,1,3,2,10,10,3/29/2017
,1830,SIS,INF110,INTRODUCCION A LA INFORMATIC,1,6,0,10,10,4/21/2017
,1197,INF,INF110,INTRODUCCION A LA INFORMATIC,1,5,0,2,2,3/2/2017
,1200,RED,INF110,INTRODUCCION A LA INFORMATIC,1,0,51,36,36,2/24/2017
,1135,SIS,INF110,INTRODUCCION A LA INFORMATIC,1,0,81,57,57,3/3/2017
,1136,SIS,INF110,INTRODUCCION A LA INFORMATIC,1,1,70,44,44,2/23/2017
,1586,RED,INF110,INTRODUCCION A LA INFORMATIC,1,3,8,36,36,4/21/2017
,1831,SIS,INF110,INTRODUCCION A LA INFORMATIC,1,2,16,4,4,2/24/2017
